timestamp,elapsed_ms,rss_kb,vsz_kb,footprint_kb,event
2026-05-27T01:13:34.704Z,93420,7495344,438961072,13473776,
2026-05-27T01:13:34.951Z,93667,7398432,438961072,13561504,
2026-05-27T01:13:35.130Z,93846,7314832,438965824,13581264,compile:/[teamSlug]/[project]/ai-gateway/model-list
2026-05-27T01:13:35.200Z,93916,7307856,438965824,13583568,
2026-05-27T01:13:35.452Z,94168,7245536,438965824,13619408,
2026-05-27T01:13:35.704Z,94420,7287184,438965824,13636752,
2026-05-27T01:13:35.956Z,94672,7396528,438965824,13753360,
2026-05-27T01:13:36.207Z,94923,7410512,438965824,13771216,
2026-05-27T01:13:36.462Z,95178,7429312,438965824,13865040,
2026-05-27T01:13:36.552Z,95268,7414320,438971456,13879280,compile:/[teamSlug]/[project]/ai-gateway/models
2026-05-27T01:13:36.712Z,95428,7368704,438971456,13895760,
2026-05-27T01:13:36.958Z,95674,7292768,438971456,13921424,
2026-05-27T01:13:37.204Z,95920,7287056,438971456,13940976,
2026-05-27T01:13:37.468Z,96184,7323360,438971456,14061696,
2026-05-27T01:13:37.712Z,96428,7239008,438971456,14098976,
2026-05-27T01:13:37.962Z,96678,7233328,438971456,14117840,
2026-05-27T01:13:38.212Z,96928,7342224,438971456,14200656,
2026-05-27T01:13:38.363Z,97079,7402624,438977408,14259409,compile:/[teamSlug]/[project]/ai-gateway/models/[modelName]
2026-05-27T01:13:38.470Z,97186,7434544,438977408,14292161,
2026-05-27T01:13:38.715Z,97431,7489936,438977408,14324193,
2026-05-27T01:13:38.969Z,97685,7540720,438977408,14361617,
2026-05-27T01:13:39.221Z,97937,7656896,438977408,14466577,
2026-05-27T01:13:39.480Z,98196,7663488,438977408,14491457,
2026-05-27T01:13:39.735Z,98451,7445600,438977408,14584913,
2026-05-27T01:13:39.928Z,98644,7303152,438945872,14569232,compile:/[teamSlug]/[project]/ai-gateway/playground
2026-05-27T01:13:39.971Z,98687,7303728,438945872,14570528,
2026-05-27T01:13:40.222Z,98938,7347744,438945872,14597808,
2026-05-27T01:13:40.475Z,99191,7425008,438945872,14645744,
2026-05-27T01:13:40.728Z,99444,7406464,438945872,14748816,
2026-05-27T01:13:40.977Z,99693,7421904,438945872,14792496,
2026-05-27T01:13:41.234Z,99950,7530112,438945872,14875040,
2026-05-27T01:13:41.280Z,99996,7537728,438952144,14875168,compile:/[teamSlug]/[project]/ai-gateway/playground/[conversationId]
2026-05-27T01:13:41.477Z,100193,7515440,438952144,14897408,
2026-05-27T01:13:41.736Z,100452,7505904,438952144,14942704,
2026-05-27T01:13:41.979Z,100695,7583456,438952144,15055232,
2026-05-27T01:13:42.231Z,100947,7605424,438952144,15072480,
2026-05-27T01:13:42.486Z,101202,7662720,438952144,15160976,
2026-05-27T01:13:42.704Z,101420,7680464,438958656,15185121,compile:/[teamSlug]/[project]/ai-gateway/quick-start
2026-05-27T01:13:42.751Z,101467,7643968,438958656,15178993,
2026-05-27T01:13:42.999Z,101715,7619328,438958656,15226289,
2026-05-27T01:13:43.257Z,101973,7684896,438958656,15322945,
2026-05-27T01:13:43.505Z,102221,7761120,438958656,15408481,
2026-05-27T01:13:43.762Z,102478,7832864,438950416,15472753,
2026-05-27T01:13:43.997Z,102713,7909392,438874848,15495585,compile:/[teamSlug]/[project]/ai-gateway/templates
2026-05-27T01:13:44.053Z,102769,7910592,438858368,15496609,
2026-05-27T01:13:44.297Z,103013,8026080,438850128,15519169,
2026-05-27T01:13:44.544Z,103260,8046784,438850128,15534289,
2026-05-27T01:13:44.801Z,103517,8112192,438850128,15554721,
2026-05-27T01:13:45.044Z,103760,8121680,438850128,15632465,
2026-05-27T01:13:45.298Z,104014,8139040,438850128,15647633,
2026-05-27T01:13:45.544Z,104260,8146688,438850128,15731857,
2026-05-27T01:13:45.753Z,104469,8142960,438857104,15773969,compile:/[teamSlug]/[project]/analytics
2026-05-27T01:13:45.797Z,104513,8125008,438857104,15773969,
2026-05-27T01:13:46.053Z,104769,8118960,438857104,15773969,
2026-05-27T01:13:46.301Z,105017,8118960,438857104,15773969,
2026-05-27T01:13:46.568Z,105284,8118960,438857104,15773969,
2026-05-27T01:13:46.805Z,105521,8118960,438857104,15773969,
2026-05-27T01:13:47.064Z,105780,8118960,438857104,15773969,
2026-05-27T01:13:47.317Z,106033,8118960,438857104,15773969,
2026-05-27T01:13:47.581Z,106297,8118960,438857104,15773969,
2026-05-27T01:13:47.904Z,106620,8294640,438857104,16020961,
2026-05-27T01:13:48.142Z,106858,8733712,443117392,16596257,
2026-05-27T01:13:48.363Z,107079,8788608,443158656,16818802,
2026-05-27T01:13:48.627Z,107343,8915776,443158656,17004690,
2026-05-27T01:13:48.858Z,107574,9146768,443158720,17138130,
2026-05-27T01:13:49.088Z,107804,9240880,443166960,17100930,
2026-05-27T01:13:49.318Z,108034,9269056,443166960,17169346,
2026-05-27T01:13:49.573Z,108289,9304800,443166960,17178018,
2026-05-27T01:13:49.937Z,108653,9315664,443174912,17179459,
2026-05-27T01:13:50.068Z,108784,9355600,444320432,15861091,
2026-05-27T01:13:50.324Z,109040,9414288,444320432,15861603,
2026-05-27T01:13:50.568Z,109284,9462288,444320432,15862179,
2026-05-27T01:13:50.821Z,109537,9500880,444168608,15864803,
2026-05-27T01:13:51.071Z,109787,9301392,443855024,15866675,
2026-05-27T01:13:51.321Z,110037,9342656,443855024,15867779,
2026-05-27T01:13:51.581Z,110297,9396128,443855024,15868931,
2026-05-27T01:13:51.824Z,110540,9447216,443855024,15868963,
2026-05-27T01:13:52.074Z,110790,9206960,443548784,15877970,
2026-05-27T01:13:52.324Z,111040,8854880,444845536,15888355,
2026-05-27T01:13:52.571Z,111287,9024672,444845536,15888387,
2026-05-27T01:13:52.825Z,111541,9202000,444845536,15888403,
2026-05-27T01:13:53.079Z,111795,9364544,444845536,15850739,
2026-05-27T01:13:53.325Z,112041,9534176,444845536,15850771,
2026-05-27T01:13:53.592Z,112308,9711232,444845536,15851491,
2026-05-27T01:13:53.834Z,112550,9645088,444696192,15853075,
2026-05-27T01:13:54.077Z,112793,9429776,444374352,15855011,
2026-05-27T01:13:54.333Z,113049,9317696,444374352,15830979,
2026-05-27T01:13:54.586Z,113302,9327152,444374352,15842035,
2026-05-27T01:13:54.834Z,113550,9293200,444374352,15842051,
2026-05-27T01:13:55.117Z,113833,7853728,443120672,15841970,
2026-05-27T01:13:55.336Z,114052,7943632,445411472,15862259,
2026-05-27T01:13:55.588Z,114304,8109712,445411472,15862467,
2026-05-27T01:13:55.835Z,114551,8293280,445419792,15858627,
2026-05-27T01:13:56.088Z,114804,8806928,445492528,15908931,
2026-05-27T01:13:56.338Z,115054,9048736,445492528,15954707,
2026-05-27T01:13:56.591Z,115307,9257056,445492528,16039171,
2026-05-27T01:13:56.837Z,115553,9455472,445492528,16125795,
2026-05-27T01:13:57.097Z,115813,9634320,445492528,16183011,
2026-05-27T01:13:57.143Z,115859,9691216,445499616,16183011,compile:/[teamSlug]/[project]/blackbox
2026-05-27T01:13:57.343Z,116059,9850640,445499616,16223011,
2026-05-27T01:13:57.600Z,116316,9214000,445013040,16253187,
2026-05-27T01:13:57.875Z,116591,8861952,445013040,16282499,
2026-05-27T01:13:58.124Z,116840,8361264,445013040,16391187,
2026-05-27T01:13:58.348Z,117064,7913088,445013040,16395219,
2026-05-27T01:13:58.612Z,117328,7235984,444520080,16451619,
2026-05-27T01:13:58.860Z,117576,7098432,444520080,16498323,
2026-05-27T01:13:58.985Z,117701,7093488,444489552,16473091,compile:/[teamSlug]/[project]/cdn
2026-05-27T01:13:59.111Z,117827,7233008,444480112,16488083,
2026-05-27T01:13:59.349Z,118065,6546000,443868608,16526914,
2026-05-27T01:13:59.607Z,118323,6280608,443422880,16602882,
2026-05-27T01:13:59.848Z,118564,6072208,443089536,16621810,
2026-05-27T01:14:00.101Z,118817,6115152,443089536,16676338,
2026-05-27T01:14:00.335Z,119051,6201280,443096864,16718754,compile:/[teamSlug]/[project]/cdn/caches
2026-05-27T01:14:00.381Z,119097,6202096,443096864,16724114,
2026-05-27T01:14:00.636Z,119352,6676896,443096864,16750866,
2026-05-27T01:14:00.879Z,119595,6910208,443096864,16808866,
2026-05-27T01:14:01.134Z,119850,7242528,443088624,17076626,
2026-05-27T01:14:01.383Z,120099,7507360,443088624,17202146,
2026-05-27T01:14:01.635Z,120351,7599680,443088624,17249394,
2026-05-27T01:14:01.881Z,120597,7710736,443088624,17364034,
2026-05-27T01:14:02.066Z,120782,7730128,443088752,17374818,compile:/[teamSlug]/[project]/cdn/caches/history
2026-05-27T01:14:02.139Z,120855,7742688,443080512,17384226,
2026-05-27T01:14:02.387Z,121103,7835472,443080512,17425650,
2026-05-27T01:14:02.639Z,121355,7903984,443080512,17470034,
2026-05-27T01:14:02.954Z,121670,7985728,443080512,17553378,
2026-05-27T01:14:03.145Z,121861,7994208,443080512,17560930,
2026-05-27T01:14:03.396Z,122112,8089568,443080512,17657570,
2026-05-27T01:14:03.487Z,122203,8114768,443083088,17673666,compile:/[teamSlug]/[project]/cdn/redirects
2026-05-27T01:14:03.645Z,122361,8139328,443083088,17699314,
2026-05-27T01:14:03.898Z,122614,8184864,443083088,17744898,
2026-05-27T01:14:04.143Z,122859,8289216,443083152,17841442,
2026-05-27T01:14:04.404Z,123120,8347520,443083152,17930914,
2026-05-27T01:14:04.652Z,123368,8441984,443088800,17937522,
2026-05-27T01:14:04.695Z,123411,8427088,443073344,17937746,compile:/[teamSlug]/[project]/cdn/redirects/(.)clear
2026-05-27T01:14:04.898Z,123614,8450096,443073344,17965122,
2026-05-27T01:14:05.150Z,123866,8494896,443065104,18007890,
2026-05-27T01:14:05.401Z,124117,8593920,443065104,18104642,
2026-05-27T01:14:05.653Z,124369,8630192,443065104,18178002,
2026-05-27T01:14:05.901Z,124617,8714384,443067680,18225363,
2026-05-27T01:14:05.949Z,124665,8723488,443072992,18225363,compile:/[teamSlug]/[project]/cdn/redirects/(.)delete
2026-05-27T01:14:06.147Z,124863,8190288,443072992,18252339,
2026-05-27T01:14:06.404Z,125120,8143232,443073056,18307507,
2026-05-27T01:14:06.659Z,125375,8073280,443073056,18394611,
2026-05-27T01:14:06.916Z,125632,8066752,443073056,18445555,
2026-05-27T01:14:07.160Z,125876,8149408,443073056,18499427,
2026-05-27T01:14:07.223Z,125939,8178016,443081088,18520387,compile:/[teamSlug]/[project]/cdn/redirects/(.)edit
2026-05-27T01:14:07.404Z,126120,8199808,443081088,18542627,
2026-05-27T01:14:07.657Z,126373,8244144,443081088,18582323,
2026-05-27T01:14:07.907Z,126623,8321264,443081088,18679171,
2026-05-27T01:14:08.160Z,126876,8333920,443081088,18700195,
2026-05-27T01:14:08.417Z,127133,8356976,443081152,18798371,
2026-05-27T01:14:08.469Z,127185,8341120,443073392,18790819,compile:/[teamSlug]/[project]/cdn/redirects/(.)history
2026-05-27T01:14:08.660Z,127376,8352512,443073392,18819795,
2026-05-27T01:14:08.957Z,127673,8197456,443073392,18862755,
2026-05-27T01:14:09.163Z,127879,7596144,443073392,18957651,
2026-05-27T01:14:09.421Z,128137,7581344,443073392,19003523,
2026-05-27T01:14:09.683Z,128399,7545808,443065152,19076595,
2026-05-27T01:14:09.881Z,128597,7412320,443065216,19082803,compile:/[teamSlug]/[project]/cdn/redirects/(.)history/[versionId]
2026-05-27T01:14:09.925Z,128641,7405328,443065216,19082803,
2026-05-27T01:14:10.174Z,128890,7331136,443065216,19082803,
2026-05-27T01:14:10.527Z,129243,7320304,443065216,19082803,
2026-05-27T01:14:10.679Z,129395,7298880,443065216,19082803,
2026-05-27T01:14:10.946Z,129662,7242720,443065216,19082803,
2026-05-27T01:14:11.188Z,129904,7141344,443065216,19082803,
2026-05-27T01:14:11.430Z,130146,7123920,443065216,19082803,
2026-05-27T01:14:11.679Z,130395,7123840,443065216,19082803,
2026-05-27T01:14:12.035Z,130751,7826528,443065216,19352548,
2026-05-27T01:14:12.239Z,130955,8150336,443098304,19809524,
2026-05-27T01:14:12.538Z,131254,8237584,447366832,20128356,
2026-05-27T01:14:12.735Z,131451,8598224,447375072,20279508,
2026-05-27T01:14:12.988Z,131704,8664752,447375072,20370388,
2026-05-27T01:14:13.256Z,131972,8773600,447375072,20451125,
2026-05-27T01:14:13.482Z,132198,9009728,447375136,20503781,
2026-05-27T01:14:13.719Z,132435,9182688,447375136,20244885,
2026-05-27T01:14:13.955Z,132671,8863776,447375136,20272053,
2026-05-27T01:14:14.273Z,132989,8764144,447383616,20274309,
2026-05-27T01:14:14.461Z,133177,8733776,448413584,20274341,
2026-05-27T01:14:14.698Z,133414,8851904,448413584,19204101,
2026-05-27T01:14:14.949Z,133665,8702736,448413584,19204789,
2026-05-27T01:14:15.200Z,133916,8647536,448266896,19169381,
2026-05-27T01:14:15.450Z,134166,8640352,448258688,19169445,
2026-05-27T01:14:15.707Z,134423,8717872,448258688,19169525,
2026-05-27T01:14:15.959Z,134675,8358960,447781952,19172005,
2026-05-27T01:14:16.199Z,134915,8332000,447781952,19151013,
2026-05-27T01:14:16.450Z,135166,7858240,449773792,19181029,
2026-05-27T01:14:16.701Z,135417,8025296,449773792,19181125,
2026-05-27T01:14:16.953Z,135669,8204928,449773792,19181157,
2026-05-27T01:14:17.205Z,135921,8394784,449773792,19181270,
2026-05-27T01:14:17.459Z,136175,8569584,449773792,19156678,
2026-05-27T01:14:17.723Z,136439,8735104,449773792,19157254,
2026-05-27T01:14:17.958Z,136674,8691440,449773792,19157350,
2026-05-27T01:14:18.218Z,136934,8862112,449773792,19157366,
2026-05-27T01:14:18.455Z,137171,8947520,449773792,19157446,
2026-05-27T01:14:18.705Z,137421,9022448,449773792,19159766,
2026-05-27T01:14:18.979Z,137695,9135360,449773792,19165430,
2026-05-27T01:14:19.212Z,137928,9188368,449773792,19162534,
2026-05-27T01:14:19.466Z,138183,9132304,449773792,19162550,
2026-05-27T01:14:19.724Z,138440,9037984,449527616,19162390,
2026-05-27T01:14:19.968Z,138684,8589952,449223200,19162390,
2026-05-27T01:14:20.211Z,138927,8178320,448859728,19149446,
2026-05-27T01:14:20.466Z,139182,7801888,448477152,19150918,
2026-05-27T01:14:20.715Z,139431,7398944,448053168,19151813,
2026-05-27T01:14:20.972Z,139688,7211664,447813536,19151685,
2026-05-27T01:14:21.242Z,139958,6614176,447298960,19158645,
2026-05-27T01:14:21.469Z,140185,6666992,447719632,19128709,
2026-05-27T01:14:21.719Z,140435,6754320,447719632,19128885,
2026-05-27T01:14:21.969Z,140685,6830768,447719632,19128933,
2026-05-27T01:14:22.221Z,140937,6909760,447719632,19131797,
2026-05-27T01:14:22.471Z,141187,6991200,447719632,19131813,
2026-05-27T01:14:22.732Z,141448,6614224,447296720,19112085,
2026-05-27T01:14:22.999Z,141715,6614224,447296720,19112085,
2026-05-27T01:14:23.240Z,141956,6614224,447296720,19112085,
2026-05-27T01:14:23.498Z,142214,6614224,447296720,19112085,
2026-05-27T01:14:23.756Z,142472,6614224,447296720,19112085,
2026-05-27T01:14:23.993Z,142709,6614400,447272000,19112021,
2026-05-27T01:14:24.253Z,142969,6615824,447214320,19111685,
2026-05-27T01:14:24.507Z,143223,6615824,447214320,19111685,
2026-05-27T01:14:24.732Z,143448,6615968,447214320,19111685,
2026-05-27T01:14:25.000Z,143716,6615968,447214320,19111685,
2026-05-27T01:14:25.255Z,143971,6615968,447214320,19111685,
2026-05-27T01:14:25.510Z,144226,6615968,447214320,19111685,
2026-05-27T01:14:25.746Z,144462,6615968,447214320,19111685,
2026-05-27T01:14:25.985Z,144701,6615968,447214320,19111685,
2026-05-27T01:14:26.251Z,144967,6615968,447214320,19111685,
2026-05-27T01:14:26.507Z,145223,6615952,447206080,19052293,
2026-05-27T01:14:26.776Z,145492,6615952,447206080,19052293,
2026-05-27T01:14:26.987Z,145703,6615952,447206080,19052293,
2026-05-27T01:14:27.242Z,145958,6615952,447206080,19052293,
2026-05-27T01:14:27.488Z,146204,6615952,447206080,19052293,
2026-05-27T01:14:27.741Z,146457,6615952,447206080,19052293,
2026-05-27T01:14:28.002Z,146718,6615952,447206080,19052293,
2026-05-27T01:14:28.273Z,146989,6615952,447206080,19052293,
2026-05-27T01:14:28.524Z,147240,6615952,447206080,19052293,
2026-05-27T01:14:28.775Z,147491,6615952,447206080,19052293,
2026-05-27T01:14:29.009Z,147725,6615952,447206080,19052293,
2026-05-27T01:14:29.269Z,147985,6615952,447206080,19052293,
2026-05-27T01:14:29.520Z,148236,6615952,447206080,19052293,
2026-05-27T01:14:29.782Z,148498,6616256,447206080,19052293,
2026-05-27T01:14:30.026Z,148742,6616272,447206080,19052293,
2026-05-27T01:14:30.268Z,148984,6616272,447206080,19052293,
2026-05-27T01:14:30.521Z,149237,6616272,447206080,19052293,
2026-05-27T01:14:30.777Z,149493,6616272,447206080,19052293,
2026-05-27T01:14:31.038Z,149754,6616272,447206080,19052293,
2026-05-27T01:14:31.275Z,149991,6616272,447197840,19052197,
2026-05-27T01:14:31.526Z,150242,6616272,447197840,19052197,
2026-05-27T01:14:31.773Z,150489,6616272,447197840,19052197,
2026-05-27T01:14:32.022Z,150739,6616304,447197840,19052197,
2026-05-27T01:14:32.262Z,150978,6616304,447197840,19052197,
2026-05-27T01:14:32.513Z,151229,6616304,447197840,19052197,
2026-05-27T01:14:32.765Z,151481,6616896,447181360,19050981,
2026-05-27T01:14:33.042Z,151758,6616896,447181360,19050981,
2026-05-27T01:14:33.281Z,151997,6616896,447181360,19050981,
2026-05-27T01:14:33.552Z,152268,6616896,447181360,19050981,
2026-05-27T01:14:33.810Z,152526,6616896,447181360,19050981,
2026-05-27T01:14:34.032Z,152748,6616896,447181360,19050981,
2026-05-27T01:14:34.303Z,153019,6616896,447181360,19050981,
2026-05-27T01:14:34.546Z,153262,6616896,447181360,19050981,
2026-05-27T01:14:34.803Z,153519,6616896,447181360,19050981,
2026-05-27T01:14:35.038Z,153754,6616896,447181360,19050981,
2026-05-27T01:14:35.302Z,154018,6616896,447181360,19050981,
2026-05-27T01:14:35.569Z,154285,6616896,447181360,19050981,
2026-05-27T01:14:35.799Z,154515,6616896,447181360,19050981,
2026-05-27T01:14:36.049Z,154765,6616896,447181360,19050981,
2026-05-27T01:14:36.311Z,155027,6616896,447181360,19050981,
2026-05-27T01:14:36.562Z,155278,6616896,447181360,19050981,
2026-05-27T01:14:36.811Z,155527,6616896,447181360,19050981,
2026-05-27T01:14:37.047Z,155763,6616896,447181360,19050981,
2026-05-27T01:14:37.299Z,156015,6616896,447181360,19050981,
2026-05-27T01:14:37.549Z,156265,6616896,447181360,19050981,
2026-05-27T01:14:37.790Z,156506,6616896,447181360,19050981,
2026-05-27T01:14:38.113Z,156829,6616896,447181360,19050981,
2026-05-27T01:14:38.292Z,157008,6616896,447181360,19050981,
2026-05-27T01:14:38.543Z,157259,6616896,447181360,19050981,
2026-05-27T01:14:38.793Z,157509,6616896,447181360,19050981,
2026-05-27T01:14:39.044Z,157760,6616896,447181360,19050981,
2026-05-27T01:14:39.299Z,158015,6616896,447181360,19050981,
2026-05-27T01:14:39.540Z,158256,6616896,447181360,19050981,
2026-05-27T01:14:39.826Z,158542,6616896,447181360,19050981,
