timestamp,elapsed_ms,rss_kb,vsz_kb,footprint_kb,event
2026-05-27T00:17:28.872Z,126384,8321248,438143488,5749288,
2026-05-27T00:17:29.123Z,126635,8330064,438143488,5830712,
2026-05-27T00:17:29.217Z,126729,8332864,438143616,5840648,compile:/[teamSlug]/[project]/cdn/redirects/(.)history
2026-05-27T00:17:29.378Z,126890,8343984,438143616,5851944,
2026-05-27T00:17:29.626Z,127138,8352416,438143616,5879784,
2026-05-27T00:17:29.879Z,127391,8366816,438143616,5975128,
2026-05-27T00:17:30.129Z,127641,8371728,438143616,6041544,
2026-05-27T00:17:30.336Z,127848,8380896,438143760,6078648,compile:/[teamSlug]/[project]/cdn/redirects/(.)history/[versionId]
2026-05-27T00:17:30.377Z,127889,8380928,438143760,6078648,
2026-05-27T00:17:30.635Z,128147,8380928,438143760,6078648,
2026-05-27T00:17:30.910Z,128422,8380928,438143760,6078648,
2026-05-27T00:17:31.161Z,128673,8380928,438143760,6078648,
2026-05-27T00:17:31.420Z,128932,8380928,438143760,6078648,
2026-05-27T00:17:31.667Z,129179,8380928,438143760,6078648,
2026-05-27T00:17:31.922Z,129434,8380928,438143760,6078648,
2026-05-27T00:17:32.165Z,129677,8380928,438143760,6078648,
2026-05-27T00:17:32.409Z,129921,8383728,438143760,6803160,
2026-05-27T00:17:32.703Z,130215,8681712,438259120,7606616,
2026-05-27T00:17:32.930Z,130442,8752176,438259120,7720216,
2026-05-27T00:17:33.158Z,130670,8779168,438259120,7766088,
2026-05-27T00:17:33.417Z,130929,8806720,438259120,7799560,
2026-05-27T00:17:33.646Z,131158,8812112,438259120,7804616,
2026-05-27T00:17:34.056Z,131569,8814816,438271440,7806328,
2026-05-27T00:17:34.175Z,131687,8811024,438267632,7806328,
2026-05-27T00:17:34.398Z,131910,7707120,433426848,7803716,
2026-05-27T00:17:34.668Z,132180,7619600,433426848,7800116,
2026-05-27T00:17:34.915Z,132427,7257200,433426848,7793076,
2026-05-27T00:17:35.299Z,132811,6337328,433426848,7778980,
2026-05-27T00:17:35.415Z,132927,6185744,433426848,7776468,
2026-05-27T00:17:35.666Z,133178,6123040,433372720,7776484,
2026-05-27T00:17:35.906Z,133418,5803744,432914240,7776404,
2026-05-27T00:17:36.149Z,133661,5747232,432752608,7776420,
2026-05-27T00:17:36.405Z,133917,5444112,432373568,7776147,
2026-05-27T00:17:36.653Z,134165,5499024,432373568,7776131,
2026-05-27T00:17:36.902Z,134414,5516320,432320240,7776131,
2026-05-27T00:17:37.156Z,134668,5432192,435044032,7776772,
2026-05-27T00:17:37.402Z,134914,5577184,435044032,7776820,
2026-05-27T00:17:37.655Z,135167,5764928,435044032,7776884,
2026-05-27T00:17:37.911Z,135423,5937520,435044032,7776964,
2026-05-27T00:17:38.162Z,135674,6105280,435044032,7777013,
2026-05-27T00:17:38.409Z,135921,6274400,435044032,7777077,
2026-05-27T00:17:38.657Z,136169,6315808,435044032,7778725,
2026-05-27T00:17:38.917Z,136429,6487568,435044032,7778741,
2026-05-27T00:17:39.169Z,136681,6302400,434987696,7778645,
2026-05-27T00:17:39.419Z,136931,6414128,434987696,7780181,
2026-05-27T00:17:39.663Z,137175,6379808,434987696,7782373,
2026-05-27T00:17:39.939Z,137451,6558352,434987696,7782837,
2026-05-27T00:17:40.160Z,137672,6213696,434711056,7782437,
2026-05-27T00:17:40.415Z,137927,5632800,434421456,7781093,
2026-05-27T00:17:40.664Z,138176,5741408,434421456,7781093,
2026-05-27T00:17:40.912Z,138424,5588480,434122240,7780869,
2026-05-27T00:17:41.173Z,138685,4701424,433100512,7780564,
2026-05-27T00:17:41.416Z,138928,4809552,433100512,7780596,
2026-05-27T00:17:41.669Z,139181,4909088,433100512,7780612,
2026-05-27T00:17:41.918Z,139430,4999568,433100512,7780612,
2026-05-27T00:17:42.172Z,139684,4459408,432501376,7780196,
2026-05-27T00:17:42.418Z,139930,4377408,432434816,7780180,
2026-05-27T00:17:42.670Z,140182,4362464,432380544,7780163,
2026-05-27T00:17:42.921Z,140433,4399552,432380544,7780163,
2026-05-27T00:17:43.173Z,140685,4443664,432380544,7780131,
2026-05-27T00:17:43.517Z,141029,4236304,432147072,7780099,
2026-05-27T00:17:43.672Z,141184,4263920,435626192,7780468,
2026-05-27T00:17:43.925Z,141437,4430448,435626160,2814820,
2026-05-27T00:17:44.178Z,141690,4629744,435552032,2814884,
2026-05-27T00:17:44.430Z,141942,4818880,435552032,2814932,
2026-05-27T00:17:44.686Z,142198,4997936,435552032,2815060,
2026-05-27T00:17:44.927Z,142439,5158048,435552032,2815364,
2026-05-27T00:17:45.180Z,142692,5325664,435552032,2815589,
2026-05-27T00:17:45.429Z,142941,5504592,435552032,2815653,
2026-05-27T00:17:45.681Z,143193,5690496,435552032,2815749,
2026-05-27T00:17:45.936Z,143448,5885344,435552032,2815845,
2026-05-27T00:17:46.184Z,143696,5818448,435304608,2825397,
2026-05-27T00:17:46.433Z,143945,6033776,435296368,2788325,
2026-05-27T00:17:46.686Z,144198,6235552,435296368,2788549,
2026-05-27T00:17:46.953Z,144465,6446960,435296368,2788709,
2026-05-27T00:17:47.205Z,144717,6650256,435288128,2788757,
2026-05-27T00:17:47.440Z,144952,6814480,435288128,2789029,
2026-05-27T00:17:47.690Z,145202,6255744,434546624,2789109,
2026-05-27T00:17:47.940Z,145452,5931136,434053600,2789157,
2026-05-27T00:17:48.193Z,145705,5378128,433328032,2760260,
2026-05-27T00:17:48.439Z,145951,4792640,432606928,2765124,
2026-05-27T00:17:48.711Z,146223,4296000,432065664,2766259,
2026-05-27T00:17:48.941Z,146453,4444688,434606016,2792612,
2026-05-27T00:17:49.196Z,146708,4660656,434582208,2779300,
2026-05-27T00:17:49.447Z,146959,4831008,434558352,2790788,
2026-05-27T00:17:49.698Z,147210,4992720,434534512,2794180,
2026-05-27T00:17:49.942Z,147454,5166848,434509456,2798596,
2026-05-27T00:17:50.196Z,147708,5120784,434262528,2768356,
2026-05-27T00:17:50.449Z,147961,5146944,434108608,2761108,
2026-05-27T00:17:50.698Z,148210,5129168,433861456,2761156,
2026-05-27T00:17:50.950Z,148462,5083504,433589312,2766964,
2026-05-27T00:17:51.195Z,148707,5002064,433342960,2769956,
2026-05-27T00:17:51.449Z,148961,5188112,433342960,2740580,
2026-05-27T00:17:51.697Z,149209,4817712,432821712,2741444,
2026-05-27T00:17:51.958Z,149470,4686976,432575712,2741604,
2026-05-27T00:17:52.198Z,149710,4542208,432330864,2742803,
2026-05-27T00:17:52.470Z,149982,4325088,432086144,2732083,
2026-05-27T00:17:52.702Z,150214,4516400,432891728,2732323,
2026-05-27T00:17:52.956Z,150468,4655168,432891728,2735028,
2026-05-27T00:17:53.207Z,150719,4951472,432891728,2735396,
2026-05-27T00:17:53.489Z,151001,4328416,432089344,2712179,
2026-05-27T00:17:53.724Z,151236,4361072,432068144,2639331,
2026-05-27T00:17:53.982Z,151494,4361072,432068144,2639331,
2026-05-27T00:17:54.237Z,151749,4361072,432068144,2639331,
2026-05-27T00:17:54.491Z,152003,4361072,432068144,2639331,
2026-05-27T00:17:54.736Z,152248,4361072,432068144,2639331,
2026-05-27T00:17:54.960Z,152472,4361072,432068144,2639331,
2026-05-27T00:17:55.241Z,152753,4361072,432068144,2639331,
2026-05-27T00:17:55.495Z,153007,4361072,432068144,2639331,
2026-05-27T00:17:55.750Z,153262,4361792,432068144,2639331,
2026-05-27T00:17:55.966Z,153478,4361792,432068144,2639331,
2026-05-27T00:17:56.227Z,153739,4361792,432068144,2639331,
2026-05-27T00:17:56.499Z,154011,4361792,432068144,2639331,
2026-05-27T00:17:56.754Z,154266,4361792,432068144,2639331,
2026-05-27T00:17:57.003Z,154515,4361792,432068144,2639331,
2026-05-27T00:17:57.253Z,154765,4361792,432068144,2639331,
2026-05-27T00:17:57.504Z,155016,4361792,432068144,2639331,
2026-05-27T00:17:57.754Z,155266,4361792,432068144,2639331,
2026-05-27T00:17:58.002Z,155514,4361792,432068144,2639331,
2026-05-27T00:17:58.248Z,155760,4361792,432068144,2639331,
2026-05-27T00:17:58.476Z,155988,4361792,432068144,2639331,
2026-05-27T00:17:58.750Z,156262,4361792,432068144,2639331,
2026-05-27T00:17:59.005Z,156517,4361792,432068144,2639331,
2026-05-27T00:17:59.234Z,156746,4361792,432068144,2639331,
2026-05-27T00:17:59.519Z,157031,4361792,432068144,2639331,
2026-05-27T00:17:59.772Z,157284,4361792,432068144,2639331,
2026-05-27T00:17:59.986Z,157498,4361792,432068144,2639331,
2026-05-27T00:18:00.261Z,157773,4361792,432068144,2639331,
